Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,3.272540416666666926e+20,5.643355824999999078e+19,1.354754999999999825e+02,5.445527508333417899e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.017153583333333518e+04
1.900000000000000000e+01,1.665490000000000197e+21,3.120524999999999836e+20,1.313930000000000007e+02,6.559860000000000468e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.143350000000000000e+05
2.000000000000000000e+01,2.649059999999999869e+21,7.083449999999999672e+20,1.224950000000000045e+02,7.585469999999999402e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.799490000000000000e+05
2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+01,4.088569999999999934e+21,8.338910000000000328e+20,1.152309999999999945e+02,5.227920000000000300e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.506250000000000000e+05
2.300000000000000000e+01,4.681980000000000131e+21,9.552400000000000000e+20,1.010240000000000009e+02,6.245349999999999824e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.739840000000000000e+05
2.400000000000000000e+01,9.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,4.093110000000000070e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.256330000000000000e+05
2.500000000000000000e+01,2.333269999999999856e+22,4.710419999999999869e+21,4.659749999999999659e+01,3.853159999999999741e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.197790000000000000e+06
2.600000000000000000e+01,1.237090499999999900e+23,5.729005000000000544e+22,1.398843500000000084e+01,1.278979999999999961e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.148375000000000000e+06
2.700000000000000000e+01,1.869145000000000172e+23,4.655184999999999889e+23,2.226494999999999891e+00,2.723665000000000003e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.576495000000000000e+05
2.800000000000000000e+01,6.290693999999999122e+22,2.022279800000000033e+23,1.309396000000000004e+00,1.666430000000000078e+00,6.000000000000000000e+01,4.500000000000000000e+01,2.602754600000000210e+05
2.900000000000000000e+01,3.146364000000000131e+21,1.085856200000000125e+22,9.384695999999997928e-01,1.198433199999999976e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.944412399999999980e+04
3.000000000000000000e+01,1.407138666666666721e+20,6.977456666666666557e+21,6.897769999999999735e-01,1.040434000000000081e+00,6.000000000000000000e+01,4.500000000000000000e+01,6.645873333333332994e+03
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
