Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,6.604725666666664428e+20,1.339768465999999795e+20,1.340657999999999959e+02,5.736768006666732589e+01,6.000000000000000000e+01,4.500000000000000000e+01,7.537849533333332511e+04
1.900000000000000000e+01,4.088569999999999934e+21,8.338910000000000328e+20,1.152309999999999945e+02,5.227920000000000300e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.506250000000000000e+05
2.000000000000000000e+01,4.681980000000000131e+21,9.552400000000000000e+20,1.010240000000000009e+02,6.245349999999999824e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.739840000000000000e+05
2.100000000000000000e+01,9.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,4.093110000000000070e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.256330000000000000e+05
2.200000000000000000e+01,4.810939999999999607e+22,1.171465999999999934e+22,3.446304999999999552e+01,2.863765000000000072e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.246620000000000000e+06
2.300000000000000000e+01,1.745319999999999906e+23,9.586120000000000367e+22,5.648270000000000124e+00,6.835899999999999643e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.001300000000000000e+06
2.400000000000000000e+01,1.869145000000000172e+23,4.655184999999999889e+23,2.226494999999999891e+00,2.723665000000000003e+00,6.000000000000000000e+01,4.500000000000000000e+01,8.576495000000000000e+05
2.500000000000000000e+01,7.454862500000000115e+22,2.441961499999999770e+23,1.353965000000000085e+00,1.683927500000000244e+00,6.000000000000000000e+01,4.500000000000000000e+01,3.086772500000000000e+05
2.600000000000000000e+01,1.238008000000000052e+22,2.547719999999999948e+22,1.111854999999999816e+00,1.484300000000000175e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.263775000000000000e+04
2.700000000000000000e+01,2.283468666666666951e+21,1.025380666666666636e+22,9.350350000000000605e-01,1.215550000000000130e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.659533333333333212e+04
2.800000000000000000e+01,2.734543333333333443e+20,7.324580000000000393e+21,7.440813333333332613e-01,9.999326666666665808e-01,6.000000000000000000e+01,4.500000000000000000e+01,7.652040000000000873e+03
2.900000000000000000e+01,6.323260000000000000e+19,5.890919999999999738e+21,6.317399999999999682e-01,1.094859999999999944e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.808920000000000073e+03
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
