Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
1.800000000000000000e+01,5.184306071428571464e+20,9.295054992857140429e+19,1.348922857142857197e+02,5.604717864285786533e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.790917357142857509e+04
1.900000000000000000e+01,2.649059999999999869e+21,7.083449999999999672e+20,1.224950000000000045e+02,7.585469999999999402e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.799490000000000000e+05
2.000000000000000000e+01,4.088569999999999934e+21,8.338910000000000328e+20,1.152309999999999945e+02,5.227920000000000300e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.506250000000000000e+05
2.100000000000000000e+01,4.681980000000000131e+21,9.552400000000000000e+20,1.010240000000000009e+02,6.245349999999999824e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.739840000000000000e+05
2.200000000000000000e+01,9.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,4.093110000000000070e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.256330000000000000e+05
2.300000000000000000e+01,2.333269999999999856e+22,4.710419999999999869e+21,4.659749999999999659e+01,3.853159999999999741e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.197790000000000000e+06
2.400000000000000000e+01,7.288609999999999777e+22,1.871890000000000092e+22,2.232860000000000156e+01,1.874370000000000047e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.295450000000000000e+06
2.500000000000000000e+01,1.882275000000000190e+23,2.049701000000000009e+23,4.146349999999999980e+00,5.047534999999999883e+00,6.000000000000000000e+01,4.500000000000000000e+01,9.659210000000000000e+05
2.600000000000000000e+01,1.273535999999999916e+23,4.595110000000000422e+23,1.579576666666666851e+00,1.918779999999999930e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.591116666666666279e+05
2.700000000000000000e+01,3.479330000000000197e+22,8.318830000000000118e+22,1.205603333333333360e+00,1.587990000000000235e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.362664333333333198e+05
2.800000000000000000e+01,3.817591500000000475e+21,1.184012999999999915e+22,9.744237500000000329e-01,1.254702500000000054e+00,6.000000000000000000e+01,4.500000000000000000e+01,2.209829999999999927e+04
2.900000000000000000e+01,2.208988999999999836e+20,6.966165000000000492e+21,7.159960000000000768e-01,1.023664499999999977e+00,6.000000000000000000e+01,4.500000000000000000e+01,7.191260000000000218e+03
3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
