Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
23,5.614230000000000000e+19,0.000000000000000000e+00,9.912099999999999511e+01,1.443919999999999959e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.043929999999999836e+03
24,1.232893999999999836e+20,1.559276633333333402e+19,1.213159999999999883e+02,5.721256700000333240e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.251970000000000437e+04
25,2.026555000000000164e+20,4.460005000000000000e+19,1.410604999999999905e+02,5.453744999999999976e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.637014999999999418e+04
26,2.407470000000000000e+20,3.913380000000000000e+19,1.475620000000000118e+02,9.279439999999999600e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.887700000000000000e+04
27,3.544940000000000000e+20,6.422725000000000000e+19,1.481440000000000055e+02,5.735694999999999766e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.599705000000000291e+04
28,5.060060000000000000e+20,1.058450000000000000e+20,1.502119999999999891e+02,5.171940000000000026e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.409640000000000146e+04
29,9.907619999999999345e+20,1.417553333333333115e+20,1.403449999999999989e+02,5.616110000000000468e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.210186666666666861e+04
30,2.912103333333333180e+21,6.696220000000000655e+20,1.219770000000000181e+02,6.331053333333332489e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.855620000000000000e+05
31,2.749827499999999767e+22,6.636287500000000213e+21,6.133487499999999670e+01,4.016497499999999832e+01,6.000000000000000000e+01,4.500000000000000000e+01,9.232142500000000000e+05
32,5.494060384999999065e+22,1.320789549999999922e+23,1.463119937499999912e+00,1.858052999999999955e+00,6.000000000000000000e+01,4.500000000000000000e+01,2.584459087499999732e+05
