Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,6.323260000000000000e+19,5.890919999999999738e+21,6.317399999999999682e-01,1.094859999999999944e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.808920000000000073e+03
22,2.734543333333333443e+20,7.324580000000000393e+21,7.440813333333332613e-01,9.999326666666665808e-01,6.000000000000000000e+01,4.500000000000000000e+01,7.652040000000000873e+03
23,2.283468666666666951e+21,1.025380666666666636e+22,9.350350000000000605e-01,1.215550000000000130e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.659533333333333212e+04
24,1.238008000000000052e+22,2.547719999999999948e+22,1.111854999999999816e+00,1.484300000000000175e+00,6.000000000000000000e+01,4.500000000000000000e+01,5.263775000000000000e+04
25,5.910350000000000328e+22,1.615912000000000073e+23,1.294819999999999860e+00,1.628716666666666812e+00,6.000000000000000000e+01,4.500000000000000000e+01,2.343456666666666570e+05
26,1.649043333333333542e+23,4.743493333333333214e+23,1.994796666666666551e+00,2.432296666666666773e+00,6.000000000000000000e+01,4.500000000000000000e+01,7.489903333333333721e+05
27,1.745319999999999906e+23,9.586120000000000367e+22,5.648270000000000124e+00,6.835899999999999643e+00,6.000000000000000000e+01,4.500000000000000000e+01,1.001300000000000000e+06
28,4.810939999999999607e+22,1.171465999999999934e+22,3.446304999999999552e+01,2.863765000000000072e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.246620000000000000e+06
29,9.092320000000000000e+21,2.160590000000000066e+21,7.538939999999999486e+01,4.093110000000000070e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.256330000000000000e+05
30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
31,4.385275000000000033e+21,8.945655000000000164e+20,1.081274999999999977e+02,5.736634999999999707e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.123045000000000000e+05
32,6.604725666666664428e+20,1.339768465999999795e+20,1.340657999999999959e+02,5.736768006666732589e+01,6.000000000000000000e+01,4.500000000000000000e+01,7.537849533333332511e+04
