Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
26,7.376625000000000000e+19,1.037995000000000000e+17,1.050799999999999983e+02,5.184159999999999968e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.121566500000000087e+04
27,1.392390000000000000e+20,2.328535000000000000e+19,1.264544999999999959e+02,4.119685050000499871e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.408584999999999854e+04
28,2.153526666666666885e+20,4.277796666666666394e+19,1.432276666666666927e+02,6.728976666666666517e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.387243333333332703e+04
29,4.049980000000000655e+20,7.809983333333332787e+19,1.488333333333333428e+02,5.547776666666666756e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.536350000000000000e+04
30,1.242741500000000016e+21,2.229739999999999672e+20,1.373100000000000023e+02,5.757025000000000858e+01,6.000000000000000000e+01,4.500000000000000000e+01,9.310439999999999418e+04
31,1.973625266666666459e+21,3.904974333333333344e+21,5.680322183333333896e+01,3.228478366666666943e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.374159366666666756e+05
32,6.149616500000000311e+22,1.323700512500000039e+23,1.035350549999999892e+01,7.800871624999999199e+00,6.000000000000000000e+01,4.500000000000000000e+01,4.646293699999999953e+05
