Bin_Index,Flux_Ion,Flux_Atom,E_ion,E_atom,alpha_ion,alpha_atom,heat_total
4.500000000000000000e+01,1.884532544943416410e+21,1.188112499999999892e+22,1.022799750000000119e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,3.437563179758366459e+04
4.600000000000000000e+01,3.528473183482345318e+22,1.133354216666666537e+23,1.170462666666666651e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.766468457043081289e+05
4.700000000000000000e+01,1.305035832006166677e+23,4.247458579999999950e+23,1.433451600000000159e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.191727786244282033e+05
4.800000000000000000e+01,1.803770061088964896e+23,3.864849999999999714e+23,2.274750000000000050e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.526757967567752348e+05
4.900000000000000000e+01,9.924684310527146669e+22,2.051994999999999907e+23,2.225310000000000343e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.811226104267582996e+05
5.000000000000000000e+01,5.209374909533253534e+22,6.038439999999999738e+22,3.586650000000000116e+00,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.897050040015746490e+05
5.100000000000000000e+01,1.576811810542850146e+22,7.070949999999999541e+21,2.199159999999999826e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.067339203692692099e+05
5.200000000000000000e+01,6.246731683587550085e+21,1.631569999999999934e+21,5.935770000000000124e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,2.286773583446339762e+05
5.300000000000000000e+01,2.810388525847849468e+21,7.595750000000000328e+20,9.379064999999999941e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.634329594578819524e+05
5.400000000000000000e+01,1.354472947379255902e+21,2.340350000000000000e+20,1.055729999999999933e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,1.141156056518941914e+05
5.500000000000000000e+01,7.624531722337170227e+20,2.697155000000000164e+20,1.066479999999999961e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,8.785914677582008881e+04
5.600000000000000000e+01,4.033205489128711782e+20,2.520400000000000000e+20,1.022810000000000059e+02,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,6.624856812006258406e+04
5.700000000000000000e+01,2.055045117842730189e+20,8.090836666666667213e+19,9.922916666666667140e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,5.356570084373766440e+04
5.800000000000000000e+01,7.063770489795637248e+19,5.955471424999999898e+19,9.234662500000000307e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.444885709223930462e+04
5.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,2.398308262482134630e+19,1.367117849999999959e+20,7.718559999999999377e+01,4.342240000000000322e+01,6.000000000000000000e+01,4.500000000000000000e+01,4.316345460806524352e+04
6.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
