318.28	0.66905
318.29	0.66853
318.301	0.66849
318.31	0.66776
318.32	0.66704
318.331	0.66635
318.341	0.66584
318.35	0.66544
318.361	0.66513
318.371	0.66495
318.38	0.66488
318.391	0.66499
318.401	0.66513
318.41	0.66568
318.421	0.66634
318.431	0.6671
318.44	0.66791
318.451	0.66876
318.461	0.66959
318.47	0.6703
318.48	0.671
318.491	0.67168
318.5	0.67222
318.51	0.67259
318.521	0.67287
318.53	0.67304
318.54	0.67301
318.551	0.67283
318.56	0.67274
318.57	0.67256
318.581	0.67235
318.591	0.67185
318.6	0.67146
318.611	0.67099
318.621	0.67051
318.63	0.67008
318.641	0.66966
318.651	0.66931
318.66	0.66907
318.671	0.669
318.681	0.66899
318.69	0.66901
318.701	0.66913
318.711	0.66926
318.72	0.66947
318.73	0.66974
318.741	0.67002
318.75	0.67026
318.76	0.6704
318.771	0.67051
318.78	0.6706
318.79	0.67072
318.801	0.67081
318.81	0.6708
318.82	0.6707
318.831	0.67059
318.841	0.67034
318.85	0.66987
318.861	0.66953
318.871	0.66925
318.88	0.66902
318.891	0.66892
318.901	0.66881
318.91	0.66853
318.921	0.66839
318.931	0.66827
318.94	0.66823
318.951	0.66819
318.961	0.66814
318.97	0.66806
318.98	0.66797
318.991	0.66787
319	0.66779
319.01	0.66772
319.021	0.66777
319.03	0.66794
319.04	0.66807
319.051	0.66807
319.06	0.66806
319.07	0.66801
319.081	0.66803
319.091	0.66802
319.1	0.66797
319.111	0.66785
319.121	0.6677
319.13	0.66734
319.141	0.66693
319.151	0.66653
319.16	0.66617
319.171	0.66579
319.181	0.6653
319.19	0.66477
319.201	0.6642
319.211	0.6636
319.22	0.66309
319.23	0.6626
319.241	0.66218
319.25	0.66191
319.26	0.66173
319.271	0.66155
319.28	0.6614
319.29	0.66134
319.301	0.66134
319.31	0.6614
319.32	0.66144
319.331	0.66147
319.341	0.66162
319.35	0.66187
319.361	0.66224
319.371	0.66265
319.38	0.66311
319.391	0.66366
319.401	0.66423
319.41	0.66471
319.421	0.66503
319.431	0.66516
319.44	0.66522
319.451	0.6652
319.461	0.66511
319.47	0.66502
319.48	0.66494
319.491	0.66483
319.5	0.66468
319.51	0.66414
319.521	0.66393
319.53	0.66359
319.54	0.66328
319.551	0.66306
319.56	0.66276
319.57	0.66238
319.581	0.66204
319.591	0.66179
319.6	0.66163
319.611	0.66165
319.621	0.66167
319.63	0.6618
319.641	0.6618
319.651	0.66219
319.66	0.66249
319.671	0.66278
319.681	0.66312
319.69	0.66345
319.701	0.66371
319.711	0.66424
319.72	0.66449
319.73	0.66473
319.741	0.66485
319.75	0.66479
319.76	0.66465
319.771	0.66412
319.78	0.66358
319.79	0.66308
319.801	0.6626
319.81	0.66205
319.82	0.66145
319.831	0.66087
319.841	0.66029
319.85	0.65971
319.861	0.65916
319.871	0.65864
319.88	0.65821
319.891	0.65787
319.901	0.65754
319.91	0.65723
319.921	0.65695
319.931	0.65679
319.94	0.65676
319.951	0.65681
319.961	0.65693
319.97	0.65722
319.98	0.65751
319.991	0.65778
320	0.65796
320.01	0.65816
320.021	0.65841
320.03	0.65869
320.04	0.65896
320.051	0.65914
320.06	0.65929
320.07	0.65943
320.081	0.65949
320.091	0.65949
320.1	0.65946
320.111	0.6594
320.121	0.65929
320.13	0.65884
320.141	0.65849
320.151	0.65806
320.16	0.65759
320.171	0.65708
320.181	0.65655
320.19	0.65602
320.201	0.65553
320.211	0.65512
320.22	0.65482
320.23	0.65469
320.241	0.65476
320.25	0.65478
320.26	0.6548
320.271	0.65489
320.28	0.65525
320.29	0.65577
320.301	0.6565
320.31	0.65722
320.32	0.65794
320.331	0.65866
320.341	0.65938
320.35	0.65999
320.361	0.66054
320.371	0.66101
320.38	0.66139
320.391	0.66163
320.401	0.66179
320.41	0.66179
320.421	0.66169
320.431	0.66147
320.44	0.66078
320.451	0.66009
320.461	0.65928
320.47	0.65849
320.48	0.65767
320.491	0.65677
320.5	0.65578
320.51	0.6547
320.521	0.65367
320.53	0.65281
320.54	0.65206
320.551	0.65133
320.56	0.65063
320.57	0.65007
320.581	0.64976
320.591	0.6496
320.6	0.64963
320.611	0.64971
320.621	0.65019
320.63	0.65063
320.641	0.65117
320.651	0.65182
320.66	0.65258
320.671	0.65338
320.681	0.65408
320.69	0.65468
320.701	0.65521
320.711	0.65576
320.72	0.65628
