-0.168801474502075	0.297365103860961
-0.175622082166619	0.249020797009404
-0.161457306428896	0.207740198652092
-0.128771280263324	0.174187793647831
-0.0919098581909977	0.133686224757977
-0.0590079388465610	0.0901439277921449
-0.0182350506066743	0.0452857963878775
0.0275700286175026	-0.000552933328502282
0.0778343479558692	-0.0478486890629419
0.132617797015430	-0.100956388971133
0.189878067847696	-0.162577174893693
0.250852730591013	-0.232910496807592
0.314123935376917	-0.301951550491323
0.376235569533597	-0.365101127144163
0.435454555523606	-0.428146279444888
0.489583730986098	-0.488346331168307
0.536117469158083	-0.540690602595744
0.571934401128219	-0.582340618575620
0.595024300007258	-0.609930506342090
0.606695441685058	-0.622555817376212
0.606788865905849	-0.620111035636109
0.598431939895643	-0.611238454062924
0.584167773542595	-0.598984967012634
0.563701920725237	-0.578877223038928
0.540036282999261	-0.552890509211804
0.517077175183259	-0.526629118413695
0.496720439164158	-0.503279826387625
0.479039071699146	-0.483126976266460
0.463427037244086	-0.465123750945681
0.449386263290515	-0.448493018003385
0.435058630325196	-0.431531081985653
0.421653190011860	-0.415304139548584
0.409718914005843	-0.400330433154002
0.399892511895586	-0.387039096273130
